"조사년도","조사회차","조사지점","학명","국명","개체밀도"
"2024","2","만봉천-1","Fragilaria crotonensis","김발돌말","300"
"2024","2","만봉천-1","Fragilaria elliptica","김발돌말","15"
"2024","2","만봉천-1","Fragilaria ulna","김발돌말","5"
"2024","2","만봉천-1","Gomphonema clevei","쐐기돌말","1200"
"2024","2","만봉천-1","Gomphonema parvulum","쐐기돌말","2400"
"2024","2","만봉천-1","Gomphonema pseudoaugur","쐐기돌말","1500"
"2024","2","만봉천-1","Navicula (other)","쪽배돌말","300"
"2024","2","만봉천-1","Navicula minima","쪽배돌말","300"
"2024","2","만봉천-1","Navicula subminuscula","쪽배돌말","300"
"2024","2","만봉천-1","Nitzschia amphibia","등침돌말","300"
"2024","2","만봉천-1","Nitzschia amphibioides","등침돌말","5"
"2024","2","만봉천-1","Nitzschia inconspicua","등침돌말","300"
"2024","2","만봉천-1","Nitzschia palea","등침돌말","600"
"2024","2","만봉천-1","Reimeria sinuata","고리짝돌말","1500"
"2024","1","나주2","Achnanthes delicatula","땅콩돌말","325"
"2024","1","나주2","Achnanthes minutissima","땅콩돌말","325"
"2024","1","나주2","Asterionella formosa","별돌말","325"
"2024","1","나주2","Aulacoseira ambigua","대롱돌말","649"
"2024","1","나주2","Cocconeis placentula","낟알돌말","1621"
"2024","1","나주2","Cocconeis placentula var. lineata","낟알돌말","325"
"2024","1","나주2","Cyclotella meneghiniana","단추돌말","649"
"2024","1","나주2","Cymbella minuta","반달돌말","325"
"2024","1","나주2","Cymbella turgidula","반달돌말","325"
"2024","1","나주2","Diatoma vulgaris","막돌말","325"
"2024","1","나주2","Fragilaria capucina","김발돌말","325"
"2024","1","나주2","Fragilaria construens f. binodis","김발돌말","1621"
"2024","1","나주2","Fragilaria construens f. venter","김발돌말","4537"
"2024","1","나주2","Fragilaria elliptica","김발돌말","5185"
"2024","1","나주2","Gomphonema clevei","쐐기돌말","649"
"2024","1","나주2","Gomphonema parvulum","쐐기돌말","1297"
"2024","1","나주2","Gomphonema pseudoaugur","쐐기돌말","649"
"2024","1","나주2","Gomphonema pseudosphaerophorum","쐐기돌말","325"
"2024","1","나주2","Melosira varians","원통돌말","2593"
"2024","1","나주2","Navicula cryptocephala","쪽배돌말","325"
"2024","1","나주2","Navicula viridula var. rostellata","쪽배돌말","11"
"2024","1","나주2","Nitzschia amphibia","등침돌말","325"
"2024","1","나주2","Nitzschia palea","등침돌말","325"
"2024","1","나주2","Rhoicosphenia abbreviata","가지돌말","3565"
"2024","1","나주2","Surirella minuta","방패돌말","11"
"2024","2","나주2","Achnanthes exigua","땅콩돌말","4051"
"2024","2","나주2","Amphora copulata","보리돌말","203"
"2024","2","나주2","Asterionella formosa","별돌말","203"
"2024","2","나주2","Aulacoseira ambigua","대롱돌말","30376"
"2024","2","나주2","Aulacoseira distans","대롱돌말","2026"
"2024","2","나주2","Aulacoseira granulata","대롱돌말","8101"
"2024","2","나주2","Cocconeis placentula","낟알돌말","2026"
"2024","2","나주2","Cyclotella meneghiniana","단추돌말","28351"
"2024","2","나주2","Cymbella minuta","반달돌말","4051"
"2024","2","나주2","Cymbella silesiaca","반달돌말","8101"
"2024","2","나주2","Cymbella tumida","반달돌말","8101"
"2024","2","나주2","Cymbella turgidula","반달돌말","26326"
"2024","2","나주2","Fragilaria capucina","김발돌말","2026"
"2024","2","나주2","Fragilaria capucina var. rumpens","김발돌말","203"
"2024","2","나주2","Fragilaria elliptica","김발돌말","44551"
"2024","2","나주2","Fragilaria pinnata","김발돌말","2026"
"2024","2","나주2","Fragilaria ulna","김발돌말","2026"
"2024","2","나주2","Gomphonema clavatum","쐐기돌말","203"
"2024","2","나주2","Gomphonema clevei","쐐기돌말","20251"
"2024","2","나주2","Gomphonema parvulum","쐐기돌말","28351"
"2024","2","나주2","Gomphonema pseudoaugur","쐐기돌말","2026"
"2024","2","나주2","Hantzschia amphioxys","마름돌말","2026"
"2024","2","나주2","Melosira varians","원통돌말","16201"
"2024","2","나주2","Navicula (other)","쪽배돌말","2026"
"2024","2","나주2","Navicula confervacea","쪽배돌말","40501"
"2024","2","나주2","Navicula cryptocephala","쪽배돌말","2026"
"2024","2","나주2","Navicula cryptotenella","쪽배돌말","2026"
"2024","2","나주2","Navicula decussis","쪽배돌말","2026"
"2024","2","나주2","Navicula goeppertiana","쪽배돌말","2026"
"2024","2","나주2","Navicula minima","쪽배돌말","22276"
"2024","2","나주2","Navicula pupula","쪽배돌말","2026"
"2024","2","나주2","Navicula recens","쪽배돌말","203"
"2024","2","나주2","Navicula schroeteri","쪽배돌말","34426"
"2024","2","나주2","Navicula viridula var. rostellata","쪽배돌말","4051"
"2024","2","나주2","Nitzschia amphibia","등침돌말","83026"
"2024","2","나주2","Nitzschia palea","등침돌말","52651"
"2024","2","나주2","Pinnularia gibba","빗살돌말","203"
"2024","2","나주2","Stephanodiscus hantzschii","고리돌기돌말","30376"
"2024","2","나주2","Surirella angusta","방패돌말","203"
"2024","1","문평천","Achnanthes (other)","땅콩돌말","2880"
"2024","1","문평천","Achnanthes catenata","땅콩돌말","2880"
"2024","1","문평천","Achnanthes exigua","땅콩돌말","2880"
"2024","1","문평천","Achnanthes lanceolata","땅콩돌말","7200"
"2024","1","문평천","Achnanthes minutissima","땅콩돌말","23040"
"2024","1","문평천","Amphora copulata","보리돌말","1440"
"2024","1","문평천","Amphora pediculus","보리돌말","1440"
"2024","1","문평천","Aulacoseira ambigua","대롱돌말","2880"
"2024","1","문평천","Cocconeis placentula","낟알돌말","1440"
"2024","1","문평천","Cyclotella (other)","단추돌말","2880"
"2024","1","문평천","Cyclotella stelligera","단추돌말","2880"
"2024","1","문평천","Cymbella cistula","반달돌말","144"
"2024","1","문평천","Cymbella silesiaca","반달돌말","1440"
"2024","1","문평천","Cymbella turgidula","반달돌말","1440"
"2024","1","문평천","Diploneis subovalis","도관돌말","144"
"2024","1","문평천","Fragilaria capucina","김발돌말","2880"
"2024","1","문평천","Fragilaria capucina var. mesolepta","김발돌말","1440"
"2024","1","문평천","Fragilaria construens f. binodis","김발돌말","31680"
"2024","1","문평천","Fragilaria construens f. venter","김발돌말","18720"
"2024","1","문평천","Fragilaria crotonensis","김발돌말","2880"
"2024","1","문평천","Fragilaria elliptica","김발돌말","57600"
"2024","1","문평천","Fragilaria parva","김발돌말","1440"
"2024","1","문평천","Fragilaria pinnata","김발돌말","1440"
"2024","1","문평천","Fragilaria ulna","김발돌말","4320"
"2024","1","문평천","Gomphonema augur var. turris","쐐기돌말","144"
"2024","1","문평천","Gomphonema clevei","쐐기돌말","1440"
"2024","1","문평천","Gomphonema olivaceum","쐐기돌말","1440"
"2024","1","문평천","Gomphonema parvulum","쐐기돌말","5760"
"2024","1","문평천","Melosira varians","원통돌말","23040"
"2024","1","문평천","Navicula capitata","쪽배돌말","2880"
"2024","1","문평천","Navicula cryptocephala","쪽배돌말","7200"
"2024","1","문평천","Navicula cryptotenella","쪽배돌말","1440"
"2024","1","문평천","Navicula minima","쪽배돌말","17280"
"2024","1","문평천","Navicula subminuscula","쪽배돌말","2880"
"2024","1","문평천","Navicula trivialis","쪽배돌말","1440"
"2024","1","문평천","Navicula viridula var. rostellata","쪽배돌말","2880"
"2024","1","문평천","Nitzschia amphibia","등침돌말","20160"
"2024","1","문평천","Nitzschia palea","등침돌말","79200"
"2024","1","문평천","Nitzschia sigma","등침돌말","144"
"2024","1","문평천","Pinnularia gibba","빗살돌말","1440"
"2024","1","문평천","Pinnularia viridis","빗살돌말","144"
"2024","1","문평천","Rhoicosphenia abbreviata","가지돌말","144"
"2024","1","문평천","Surirella angusta","방패돌말","1440"
"2024","1","문평천","Surirella minuta","방패돌말","1440"
"2024","2","문평천","Achnanthes lanceolata","땅콩돌말","440"
"2024","2","문평천","Achnanthes lanceolata ssp. rostrata","땅콩돌말","440"
"2024","2","문평천","Achnanthes minutissima","땅콩돌말","440"
"2024","2","문평천","Amphora strigosa","보리돌말","4400"
"2024","2","문평천","Aulacoseira ambigua","대롱돌말","8800"
"2024","2","문평천","Cyclotella stelligera","단추돌말","4400"
"2024","2","문평천","Cymbella minuta","반달돌말","4400"
"2024","2","문평천","Cymbella silesiaca","반달돌말","4400"
"2024","2","문평천","Cymbella turgidula","반달돌말","17600"
"2024","2","문평천","Fragilaria capucina","김발돌말","17600"
"2024","2","문평천","Fragilaria construens f. binodis","김발돌말","4400"
"2024","2","문평천","Fragilaria elliptica","김발돌말","154000"
"2024","2","문평천","Fragilaria parva","김발돌말","4400"
"2024","2","문평천","Fragilaria ulna","김발돌말","8800"
"2024","2","문평천","Gomphonema gracile","쐐기돌말","4400"
"2024","2","문평천","Gomphonema parvulum","쐐기돌말","154000"
"2024","2","문평천","Melosira varians","원통돌말","110000"
"2024","2","문평천","Navicula bacillum","쪽배돌말","440"
"2024","2","문평천","Navicula confervacea","쪽배돌말","17600"
"2024","2","문평천","Navicula cryptocephala","쪽배돌말","13200"
"2024","2","문평천","Navicula goeppertiana","쪽배돌말","206800"
"2024","2","문평천","Navicula medioconvexa","쪽배돌말","13200"
"2024","2","문평천","Navicula minima","쪽배돌말","61600"
"2024","2","문평천","Navicula pupula","쪽배돌말","8800"
"2024","2","문평천","Navicula schroeteri","쪽배돌말","8800"
"2024","2","문평천","Navicula subminuscula","쪽배돌말","123200"
"2024","2","문평천","Navicula trivialis","쪽배돌말","4400"
"2024","2","문평천","Navicula viridula var. rostellata","쪽배돌말","52800"
"2024","2","문평천","Nitzschia amphibia","등침돌말","39600"
"2024","2","문평천","Nitzschia inconspicua","등침돌말","66000"
"2024","2","문평천","Nitzschia palea","등침돌말","220000"
"2024","2","문평천","Nitzschia paleacea","등침돌말","4400"
"2024","2","문평천","Pinnularia subrostrata","빗살돌말","4400"
"2024","1","죽산","Achnanthes catenata","땅콩돌말","4126"
"2024","1","죽산","Achnanthes exigua","땅콩돌말","413"
"2024","1","죽산","Achnanthes minutissima","땅콩돌말","4126"
"2024","1","죽산","Aulacoseira ambigua","대롱돌말","115501"
"2024","1","죽산","Aulacoseira distans","대롱돌말","8251"
"2024","1","죽산","Aulacoseira granulata","대롱돌말","8251"
"2024","1","죽산","Cyclotella meneghiniana","단추돌말","12376"
"2024","1","죽산","Cyclotella stelligera","단추돌말","4126"
"2024","1","죽산","Cymbella leptoceros","반달돌말","413"
"2024","1","죽산","Cymbella minuta","반달돌말","24751"
"2024","1","죽산","Cymbella silesiaca","반달돌말","20626"
"2024","1","죽산","Cymbella tumida","반달돌말","4126"
"2024","1","죽산","Cymbella tumidula","반달돌말","413"
"2024","1","죽산","Cymbella turgidula","반달돌말","16501"
"2024","1","죽산","Diatoma vulgaris","막돌말","413"
"2024","1","죽산","Fragilaria capucina","김발돌말","4126"
"2024","1","죽산","Fragilaria construens f. binodis","김발돌말","24751"
"2024","1","죽산","Fragilaria construens f. venter","김발돌말","20626"
"2024","1","죽산","Fragilaria elliptica","김발돌말","28876"
"2024","1","죽산","Fragilaria pulchella","김발돌말","413"
"2024","1","죽산","Fragilaria ulna","김발돌말","8251"
"2024","1","죽산","Gomphonema clevei","쐐기돌말","4126"
"2024","1","죽산","Gomphonema gracile","쐐기돌말","413"
"2024","1","죽산","Gomphonema olivaceum","쐐기돌말","4126"
"2024","1","죽산","Gomphonema parvulum","쐐기돌말","103126"
"2024","1","죽산","Gomphonema pseudoaugur","쐐기돌말","37126"
"2024","1","죽산","Gomphonema truncatum","쐐기돌말","4126"
"2024","1","죽산","Melosira varians","원통돌말","90751"
"2024","1","죽산","Navicula (other)","쪽배돌말","8251"
"2024","1","죽산","Navicula capitata","쪽배돌말","4126"
