조사년도,조사회차,PTNM,학명,국명,개체밀도
2024,1,나불천2,Platycnemis phyllopoda,방울실잠자리,4
2024,1,나불천2,Pomacea canaliculata,왕우렁이,4
2024,1,나불천2,Potamanthus formosus,작은강하루살이,12
2024,1,나불천2,Semisulcospira forticosta,주름다슬기,30
2024,2,나불천2,Atrocalopteryx atrata,검은물잠자리,4
2024,2,나불천2,Branchiura sowerbyi,아가미지렁이,4
2024,2,나불천2,Corbicula (Corbiculina) fluminea,재첩,8
2024,2,나불천2,Dugesia sp.,플라나리아류,4
2024,2,나불천2,Ephemera orientalis,동양하루살이,4
2024,2,나불천2,Homoeogenus coreanicum,가시삿갓벌레,4
2024,2,나불천2,Limnodrilus gotoi,실지렁이,4
2024,2,나불천2,Paracercion calamorum,등검은실잠자리,23
2024,2,나불천2,Physa acuta,왼돌이물달팽이,4
2024,2,나불천2,Platycnemis phyllopoda,방울실잠자리,4
2024,2,나불천2,Pomacea canaliculata,왕우렁이,4
2024,2,나불천2,Semisulcospira forticosta,주름다슬기,15
2024,2,나불천2,Sinotaia quadrata,강우렁이,4
2024,2,나불천2,Unio douglasiae,말조개,8
2024,1,나불천3,Asellus sp.,물벌레류(연갑강),4
2024,1,나불천3,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),4
2024,1,나불천3,Neocaridina denticulata denticulata,새뱅이,4
2024,1,나불천3,Physa acuta,왼돌이물달팽이,15
2024,1,나불천3,Radix auricularia,물달팽이,4
2024,1,나불천3,Sinotaia quadrata,강우렁이,8
2024,2,나불천3,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,2,나불천3,Ephemera orientalis,동양하루살이,4
2024,2,나불천3,Paracercion calamorum,등검은실잠자리,4
2024,2,나불천3,Physa acuta,왼돌이물달팽이,4
2024,2,나불천3,Radix auricularia,물달팽이,4
2024,2,나불천3,Unio douglasiae,말조개,4
2024,1,영오천1,Baetis fuscatus,개똥하루살이,4
2024,1,영오천1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),23
2024,1,영오천1,Choroterpes (Euthraulus) altioculus,세갈래하루살이,26
2024,1,영오천1,Dugesia sp.,플라나리아류,49
2024,1,영오천1,Ecdyonurus levis,네점하루살이,12
2024,1,영오천1,Elmidae sp.,여울벌레류,26
2024,1,영오천1,Jesogammarus sp.,아니소옆새우류,37
2024,1,영오천1,Semisulcospira libertina,다슬기,4
2024,2,영오천1,Asellus sp.,물벌레류(연갑강),271
2024,2,영오천1,Baetis fuscatus,개똥하루살이,67
2024,2,영오천1,Cheumatopsyche brevilineata,꼬마줄날도래,49
2024,2,영오천1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),115
2024,2,영오천1,Corbicula (Corbiculina) fluminea,재첩,4
2024,2,영오천1,Dugesia sp.,플라나리아류,126
2024,2,영오천1,Elmidae sp.,여울벌레류,8
2024,2,영오천1,Eubrianax ramicornis,둥근물삿갓벌레,4
2024,2,영오천1,Hydropsyche kozhantschikovi,줄날도래,15
2024,2,영오천1,Jesogammarus sp.,아니소옆새우류,4
2024,2,영오천1,Orthetrum lineostigma,홀쭉밀잠자리,8
2024,2,영오천1,Pomacea canaliculata,왕우렁이,26
2024,2,영오천1,Radix auricularia,물달팽이,8
2024,2,영오천1,Semisulcospira libertina,다슬기,4
2024,2,영오천1,Teloganopsis punctisetae,등줄하루살이,4
2024,1,영오천2,Asellus sp.,물벌레류(연갑강),219
2024,1,영오천2,Ceratopogonidae sp.,등에모기류,4
2024,1,영오천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),49
2024,1,영오천2,Choroterpes (Euthraulus) altioculus,세갈래하루살이,4
2024,1,영오천2,Corbicula (Corbiculina) fluminea,재첩,4
2024,1,영오천2,Elmidae sp.,여울벌레류,112
2024,1,영오천2,Ephemera orientalis,동양하루살이,4
2024,1,영오천2,Erpobdella lineata,돌거머리,19
2024,1,영오천2,Glossiphonia complanata,갈색넙적거머리,8
2024,1,영오천2,Glossiphoniidae sp.,넙적거머리류,4
2024,1,영오천2,Jesogammarus sp.,아니소옆새우류,12
2024,1,영오천2,Macrostemum radiatum,큰줄날도래,4
2024,1,영오천2,Malacopsephenoides japonicus,개울물삿갓벌레,4
2024,2,영오천2,Asellus sp.,물벌레류(연갑강),23
2024,2,영오천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),4
2024,2,영오천2,Dugesia sp.,플라나리아류,8
2024,2,영오천2,Ecnomus sp.,별날도래류,34
2024,2,영오천2,Elmidae sp.,여울벌레류,19
2024,2,영오천2,Ephemera orientalis,동양하루살이,19
2024,2,영오천2,Erpobdella lineata,돌거머리,34
2024,2,영오천2,Eubrianax ramicornis,둥근물삿갓벌레,30
2024,2,영오천2,Glossiphoniidae sp.,넙적거머리류,23
2024,2,영오천2,Limnodrilus gotoi,실지렁이,167
2024,2,영오천2,Malacopsephenoides japonicus,개울물삿갓벌레,4
2024,2,영오천2,Mataeopsephus japonicus,물삿갓벌레,23
2024,2,영오천2,Neocaridina denticulata denticulata,새뱅이,23
2024,2,영오천2,Radix auricularia,물달팽이,37
2024,2,영오천2,Semisulcospira tegulata,좀주름다슬기,215
2024,1,영천강1-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),286
2024,1,영천강1-1,Corbicula (Corbiculina) fluminea,재첩,30
2024,1,영천강1-1,Dugesia sp.,플라나리아류,19
2024,1,영천강1-1,Radix auricularia,물달팽이,4
2024,2,영천강1-1,Alboglossiphonia lata,조개넙적거머리,30
2024,2,영천강1-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),382
2024,2,영천강1-1,Corbicula (Corbiculina) fluminea,재첩,97
2024,2,영천강1-1,Dugesia sp.,플라나리아류,197
2024,2,영천강1-1,Erpobdella lineata,돌거머리,30
2024,2,영천강1-1,Limnodrilus gotoi,실지렁이,8
2024,2,영천강1-1,Physa acuta,왼돌이물달팽이,8
2024,2,영천강1-1,Radix auricularia,물달팽이,19
2024,2,영천강1-1,Semisulcospira tegulata,좀주름다슬기,34
2024,2,영천강1-1,Serratella setigera,범꼬리하루살이,41
2024,1,용아천,Asellus sp.,물벌레류(연갑강),8
2024,1,용아천,Baetis fuscatus,개똥하루살이,56
2024,1,용아천,Ceratopogonidae sp.,등에모기류,19
2024,1,용아천,Cheumatopsyche brevilineata,꼬마줄날도래,49
2024,1,용아천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),41
2024,1,용아천,Dugesia sp.,플라나리아류,319
2024,1,용아천,Elmidae sp.,여울벌레류,174
2024,1,용아천,Erpobdella lineata,돌거머리,4
2024,1,용아천,Jesogammarus sp.,아니소옆새우류,4
2024,1,용아천,Limnodrilus gotoi,실지렁이,26
2024,1,용아천,Paracercion calamorum,등검은실잠자리,19
2024,1,용아천,Tipula KUa,각다귀 KUa,4
2024,2,용아천,Alboglossiphonia lata,조개넙적거머리,30
2024,2,용아천,Antocha KUa,명주각다귀 KUa,23
2024,2,용아천,Caenis nishinoae,등딱지하루살이,130
2024,2,용아천,Cheumatopsyche brevilineata,꼬마줄날도래,1467
2024,2,용아천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),49
2024,2,용아천,Corbicula (Corbiculina) fluminea,재첩,45
2024,2,용아천,Dugesia sp.,플라나리아류,341
2024,2,용아천,Elmidae sp.,여울벌레류,115
2024,2,용아천,Enochrus (Holcophilydrus) simulans,애넓적물땡땡이,4
2024,2,용아천,Ephemera orientalis,동양하루살이,41
2024,2,용아천,Erpobdella lineata,돌거머리,30
2024,2,용아천,Eubrianax ramicornis,둥근물삿갓벌레,104
2024,2,용아천,Hydropsyche kozhantschikovi,줄날도래,541
2024,2,용아천,Hydropsyche valvata,흰점줄날도래,12
2024,2,용아천,Hydroptilidae sp.,애날도래류,8
2024,2,용아천,Malacopsephenoides japonicus,개울물삿갓벌레,60
2024,2,용아천,Physa acuta,왼돌이물달팽이,4
2024,2,용아천,Radix auricularia,물달팽이,63
2024,2,용아천,Serratella setigera,범꼬리하루살이,256
2024,1,남강3,Ceratopogonidae sp.,등에모기류,4
2024,1,남강3,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),56
2024,1,남강3,Corbicula (Corbiculina) fluminea,재첩,97
2024,1,남강3,Elmidae sp.,여울벌레류,8
2024,1,남강3,Limnoperna fortunei,민물담치,4
2024,2,남강3,Caenis nishinoae,등딱지하루살이,4
2024,2,남강3,Cheumatopsyche brevilineata,꼬마줄날도래,12
2024,2,남강3,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),86
2024,2,남강3,Corbicula (Corbiculina) fluminea,재첩,41
2024,2,남강3,Dugesia sp.,플라나리아류,4
2024,2,남강3,Ephemera orientalis,동양하루살이,37
2024,2,남강3,Glossiphoniidae sp.,넙적거머리류,4
2024,2,남강3,Limnoperna fortunei,민물담치,8
2024,2,남강3,Palaemon paucidens,줄새우,4
2024,2,남강3,Potamanthus formosus,작은강하루살이,4
2024,2,남강3,Potamyia KUb,강줄날도래 KUb,19
2024,2,남강3,Semisulcospira gottschei,곳체다슬기,4
2024,2,남강3,Semisulcospira tegulata,좀주름다슬기,4
2024,2,남강3,Serratella setigera,범꼬리하루살이,115
2024,1,정수천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),26
2024,1,정수천,Corbicula (Corbiculina) fluminea,재첩,8
2024,1,정수천,Eubrianax ramicornis,둥근물삿갓벌레,4
2024,1,정수천,Goera sp.,가시날도래류,4
2024,1,정수천,Labiobaetis atrebatinus,입술하루살이,4
2024,1,정수천,Semisulcospira forticosta,주름다슬기,78
2024,1,정수천,Semisulcospira libertina,다슬기,8
2024,2,정수천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),4
2024,2,정수천,Eubrianax ramicornis,둥근물삿갓벌레,8
2024,2,정수천,Limnodrilus gotoi,실지렁이,4
2024,2,정수천,Physa acuta,왼돌이물달팽이,4
2024,2,정수천,Radix auricularia,물달팽이,4
2024,2,정수천,Semisulcospira forticosta,주름다슬기,19
2024,2,정수천,Semisulcospira libertina,다슬기,4
2024,2,정수천,Sinotaia quadrata,강우렁이,4
2024,1,지내천2(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),34
2024,1,지내천2(진주),Ephemera orientalis,동양하루살이,4
2024,1,지내천2(진주),Gyraulus convexiusculus,또아리물달팽이,4
2024,1,지내천2(진주),Pomacea canaliculata,왕우렁이,8
2024,2,지내천2(진주),Austropeplea ollula,애기물달팽이,4
2024,2,지내천2(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),8
2024,2,지내천2(진주),Cloeon dipterum,연못하루살이,4
2024,2,지내천2(진주),Dugesia sp.,플라나리아류,63
2024,2,지내천2(진주),Ecnomus sp.,별날도래류,4
2024,2,지내천2(진주),Ischnura asiatica,아시아실잠자리,4
2024,2,지내천2(진주),Labiobaetis atrebatinus,입술하루살이,4
2024,2,지내천2(진주),Limnodrilus gotoi,실지렁이,4
2024,2,지내천2(진주),Neocaridina denticulata denticulata,새뱅이,4
2024,2,지내천2(진주),Physa acuta,왼돌이물달팽이,15
2024,2,지내천2(진주),Pomacea canaliculata,왕우렁이,4
2024,2,지내천2(진주),Radix auricularia,물달팽이,4
2024,1,향양천,Asellus sp.,물벌레류(연갑강),8
2024,1,향양천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),74
2024,1,향양천,Cipangopaludina chinensis malleata,논우렁이,8
2024,1,향양천,Cipangopaludina japonica,큰논우렁이,4
2024,1,향양천,Corbicula (Corbiculina) fluminea,재첩,8
2024,1,향양천,Dugesia sp.,플라나리아류,15
2024,1,향양천,Ephemera orientalis,동양하루살이,15
2024,1,향양천,Erpobdella lineata,돌거머리,4
2024,1,향양천,Limnodrilus gotoi,실지렁이,4
2024,1,향양천,Nepa hoffmanni,메추리장구애비,4
2024,1,향양천,Semisulcospira forticosta,주름다슬기,4
2024,1,향양천,Semisulcospira libertina,다슬기,4
2024,2,향양천,Cheumatopsyche brevilineata,꼬마줄날도래,15
2024,2,향양천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),34
2024,2,향양천,Cipangopaludina chinensis malleata,논우렁이,8
2024,2,향양천,Corbicula (Corbiculina) fluminea,재첩,37
2024,2,향양천,Dugesia sp.,플라나리아류,12
2024,2,향양천,Ecnomus sp.,별날도래류,12
2024,2,향양천,Ephemera orientalis,동양하루살이,19
2024,2,향양천,Erpobdella lineata,돌거머리,12
2024,2,향양천,Glossiphoniidae sp.,넙적거머리류,4
2024,2,향양천,Limnodrilus gotoi,실지렁이,4
2024,2,향양천,Radix auricularia,물달팽이,8
2024,2,향양천,Semisulcospira tegulata,좀주름다슬기,26
2024,1,대곡천(진주),Cheumatopsyche brevilineata,꼬마줄날도래,4
2024,1,대곡천(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),97
2024,1,대곡천(진주),Corbicula (Corbiculina) fluminea,재첩,4
2024,1,대곡천(진주),Semisulcospira tegulata,좀주름다슬기,4
2024,2,대곡천(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),12
2024,2,대곡천(진주),Dugesia sp.,플라나리아류,67
2024,2,대곡천(진주),Ephemera orientalis,동양하루살이,8
2024,2,대곡천(진주),Glossiphoniidae sp.,넙적거머리류,345
2024,1,장안천(진주),Alboglossiphonia lata,조개넙적거머리,19
2024,1,장안천(진주),Antocha KUa,명주각다귀 KUa,4
2024,1,장안천(진주),Asellus sp.,물벌레류(연갑강),60
2024,1,장안천(진주),Baetis fuscatus,개똥하루살이,30
2024,1,장안천(진주),Cheumatopsyche brevilineata,꼬마줄날도래,134
2024,1,장안천(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),186
2024,1,장안천(진주),Corbicula (Corbicula) japonica,일본재첩,4
2024,1,장안천(진주),Dugesia sp.,플라나리아류,78
2024,1,장안천(진주),Ecdyonurus levis,네점하루살이,4
2024,1,장안천(진주),Elmidae sp.,여울벌레류,12
2024,1,장안천(진주),Jesogammarus sp.,아니소옆새우류,15
2024,1,장안천(진주),Pomacea canaliculata,왕우렁이,4
2024,1,장안천(진주),Radix auricularia,물달팽이,19
2024,1,장안천(진주),Semisulcospira tegulata,좀주름다슬기,12
2024,1,장안천(진주),Tipula KUa,각다귀 KUa,4
2024,2,장안천(진주),Alboglossiphonia lata,조개넙적거머리,12
2024,2,장안천(진주),Erpobdella lineata,돌거머리,19
2024,2,장안천(진주),Physa acuta,왼돌이물달팽이,4
2024,2,장안천(진주),Pomacea canaliculata,왕우렁이,12
2024,2,장안천(진주),Radix auricularia,물달팽이,60
2024,2,장안천(진주),Semisulcospira libertina,다슬기,15
2024,1,대천(진주),Alboglossiphonia lata,조개넙적거머리,4
2024,1,대천(진주),Asellus sp.,물벌레류(연갑강),8
2024,1,대천(진주),Baetis fuscatus,개똥하루살이,8
2024,1,대천(진주),Ceratopogonidae sp.,등에모기류,34
2024,1,대천(진주),Cheumatopsyche brevilineata,꼬마줄날도래,12
2024,1,대천(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),389
2024,1,대천(진주),Corbicula (Corbicula) japonica,일본재첩,19
2024,1,대천(진주),Ecdyonurus levis,네점하루살이,8
2024,1,대천(진주),Erpobdella lineata,돌거머리,26
2024,1,대천(진주),Semisulcospira tegulata,좀주름다슬기,12
2024,1,대천(진주),Sinotaia quadrata,강우렁이,4
2024,1,대천(진주),Tipula KUa,각다귀 KUa,4
2024,2,대천(진주),Alboglossiphonia lata,조개넙적거머리,12
2024,2,대천(진주),Asellus sp.,물벌레류(연갑강),8
2024,2,대천(진주),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),16
2024,2,대천(진주),Corbicula (Corbiculina) fluminea,재첩,8
2024,2,대천(진주),Dugesia sp.,플라나리아류,4
2024,2,대천(진주),Ecdyonurus levis,네점하루살이,15
2024,2,대천(진주),Erpobdella lineata,돌거머리,15
2024,2,대천(진주),Glossiphoniidae sp.,넙적거머리류,8
2024,2,대천(진주),Mataeopsephus japonicus,물삿갓벌레,4
2024,2,대천(진주),Radix auricularia,물달팽이,4
2024,2,대천(진주),Semisulcospira tegulata,좀주름다슬기,37
2024,2,대천(진주),Serratella setigera,범꼬리하루살이,74
2024,1,반성천2,Asellus sp.,물벌레류(연갑강),12
2024,1,반성천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),67
2024,1,반성천2,Corbicula (Corbiculina) fluminea,재첩,4
2024,1,반성천2,Dugesia sp.,플라나리아류,12
2024,1,반성천2,Ecdyonurus levis,네점하루살이,4
2024,1,반성천2,Radix auricularia,물달팽이,4
2024,2,반성천2,Cheumatopsyche brevilineata,꼬마줄날도래,45
2024,2,반성천2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),38
2024,2,반성천2,Corbicula (Corbiculina) fluminea,재첩,23
2024,2,반성천2,Ecnomus sp.,별날도래류,49
2024,2,반성천2,Ephemera orientalis,동양하루살이,12
2024,2,반성천2,Erpobdella lineata,돌거머리,4
2024,2,반성천2,Limnodrilus gotoi,실지렁이,8
2024,2,반성천2,Semisulcospira tegulata,좀주름다슬기,4
2024,2,반성천2,Serratella setigera,범꼬리하루살이,8
2024,1,상정천,Asellus sp.,물벌레류(연갑강),15
2024,1,상정천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),123
2024,1,상정천,Corbicula (Corbiculina) fluminea,재첩,4
2024,1,상정천,Ecdyonurus levis,네점하루살이,4
2024,1,상정천,Ephemera orientalis,동양하루살이,26
2024,2,상정천,Asellus sp.,물벌레류(연갑강),119
2024,2,상정천,Caenis nishinoae,등딱지하루살이,12
2024,2,상정천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),42
2024,2,상정천,Dugesia sp.,플라나리아류,82
2024,2,상정천,Elmidae sp.,여울벌레류,12
2024,2,상정천,Ephemera orientalis,동양하루살이,4
2024,2,상정천,Erpobdella lineata,돌거머리,112
2024,2,상정천,Eubrianax ramicornis,둥근물삿갓벌레,8
2024,2,상정천,Limnodrilus gotoi,실지렁이,4
2024,2,상정천,Malacopsephenoides japonicus,개울물삿갓벌레,4
2024,2,상정천,Pomacea canaliculata,왕우렁이,4
2024,2,상정천,Procloeon pennulatum,갈고리하루살이,4
2024,1,의령천-1,Antocha KUa,명주각다귀 KUa,4
2024,1,의령천-1,Baetiella tuberculata,애호랑하루살이,4
2024,1,의령천-1,Baetis fuscatus,개똥하루살이,19
2024,1,의령천-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),219
2024,1,의령천-1,Dugesia sp.,플라나리아류,63
2024,1,의령천-1,Ecdyonurus levis,네점하루살이,8
2024,2,의령천-1,Alboglossiphonia lata,조개넙적거머리,45
2024,2,의령천-1,Asellus sp.,물벌레류(연갑강),74
2024,2,의령천-1,Cheumatopsyche brevilineata,꼬마줄날도래,134
2024,2,의령천-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),8
2024,2,의령천-1,Corbicula (Corbiculina) fluminea,재첩,4
2024,2,의령천-1,Dugesia sp.,플라나리아류,30
2024,2,의령천-1,Ecdyonurus levis,네점하루살이,56
2024,2,의령천-1,Elmidae sp.,여울벌레류,12
2024,2,의령천-1,Erpobdella lineata,돌거머리,12
