조사년도,조사회차,조사지점,학명,국명,출현식생,외래종여부,대권역,중권역,건강성평가등급
2024,1,대산천(창녕),Agropyron ciliare Franch.,속털개밀,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Agropyron tsukushiense var. transiens Ohwi,개밀,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Albizia julibrissin Durazz.,자귀나무,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Amaranthus blitum L.,개비름,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Ambrosia artemisiifolia L.,돼지풀,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Ampelopsis brevipedunculata Trautv.,개머루,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Amphicarpaea bracteata subsp. edgeworthii H.Ohashi,새콩,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Aristolochia contorta Bunge,쥐방울덩굴,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Artemisia feddei H.Lev. & Vaniot,뺑쑥,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Artemisia princeps Pamp.,쑥,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Artemisia selengensis Turcz. ex Besser,물쑥,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Avena fatua L.,메귀리,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Bidens bipinnata L.,도깨비바늘,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Bidens frondosa L.,미국가막사리,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Bidens pilosa L.,울산도깨비바늘,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Brassica juncea Czern.,갓,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Calystegia sepium var. japonicum Makino,메꽃,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Capsella bursa-pastoris L.W.Medicus,냉이,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Chelidonium majus var. asiaticum Ohwi,애기똥풀,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Chenopodium album var. centrorubrum Makino,명아주,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Clematis apiifolia DC.,사위질빵,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Cocculus trilobus DC.,댕댕이덩굴,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Commelina communis L.,닭의장풀,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Conyza canadensis Cronquist,망초,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Corydalis speciosa Maxim.,산괴불주머니,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Cosmos bipinnatus Cav.,코스모스,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Crepidiastrum sonchifolium Pak & Kawano,고들빼기,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Cucurbita moschata Duchesne ex Poir,호박,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Digitaria ciliaris Koel.,바랭이,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Dioscorea batatas Decne.,마,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Diospyros lotus L.,고욤나무,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Erigeron annuus Pers.,개망초,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Euphorbia humifusa Willd. ex Schltdl.,땅빈대,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Fallopia dumetorum Holub,닭의덩굴,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Helianthus tuberosus L.,뚱딴지,1,외래종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Hemistepa lyrata Bunge,지칭개,1,토종,낙동강,창녕합천보(낙동고령),B
2024,1,대산천(창녕),Humulus japonicus Siebold & Zucc.,환삼덩굴,1,토종,낙동강,창녕합천보(낙동고령),B
